sentiment,content
0,"ashh la conexion a iternet es un asco, te odio telmex, no me puedo conectar desde ayer =("
0,"Hacer mala publicidad a Movistar por mal servicio y ladeinformacion que viven constante mente su call center, malooooooooooooooooo"
1,oh que rico estaba el cafe que me tome  en starbucks xD
0,#movistar sos la peor mierda que existe. Estoy indignada por los planteos ridiculos sobre bonificaciones erroneas. Que inoperantes.
0,Estúpido Telcel!!!!!!!!!! Pinche servicio de mierda!!!! Pero no sea para cobrar porque ahí si estan chingue y chingue no????
0,"Estoy arrecho con movistar y su presidente, no aumento la renta pero si el de las tarjetas, q coño e madre es."
0,"@Telcel: ÎèY tú , ya sabes qué es el #DesfileTelcel? Š—_ Hmm cuando tus clientes se van a otra empresa por la pésima señal?"
1,mi primera hija se llamara :  MOVISTARIUSKA. Para que tenga un cell movistar y le guste la yuka :D
1,Tengo mucho frio y quiero un starbucks! Ahoraaa!!! Jajaja
1,Me encanta coleccionar cosas de #starbucks alucina que tengo mi oso de peluche del 2009 (@RaulSanchez_ live on http://twitcam.com/5ndgs)
1,Aash porque #movistar porque! Yo te pago la renta al día.. Soy un buen cliente.. Porque!!
0,@Telcel: por que nunca tengo buen servicio y red en mi linea ya no se que hacer es muy malo el servicio que puedo hacer siempre es igual
0,Insisto lo mas parecido al infierno es el centro de atencion a clientes de @telcel
0,Qué coño le pasa a movistar? Imposible que los mensajes tarden más en llegar -.-
0,"Me fui de @Telcel por su pésima red, ahora me iré de @IUSACELL por rateros. ÎèSugerencias?"
1,Epa es raro que movistar esta bien hoy!
0,"Claro que quiero estar con Tigo, pero Movistar lejos de aquí."
1,"Ya quiero trabajar en Starbucks, pero me falta medio año. Ush."
1,El mejor de regalo de mi vida ha sido ese disco de Chamin Correa... Que a su vez era un regalo de TELMEX por pronto pago.
1,tomando un deliciosos cafe #starbucks
0,"El servicio de #TELCEL apesta...#noesdedios, que onda con la red???"
0,"Y no solo es cantv, en mi casa movistar funciona cuando le da la gana."
1,"Me gusta ir al Starbucks de aquí, mi hermano conoce al jefe y nos hace descuento (6)"
0,perfecto ahora @telcel  vende equipos que no tiene en inventario perfecto...
1,"Nunca cambiaria a movistar, no se porque.. Pero movilnet es no se, feo jajajaja"
0,Los de Movistar son tan intensos! que Fastidioo! ÎŒÎŒ
0,"Les iba a decir feliz de la Independencia, pero ustedes siguen consumiendo McDonalds y Starbucks, y soñando con ir a vivir a Europa."
0,"A ver telcel te detesto, hasta que tengo servicio!!"
0,@Ivanpop: Odio que por razones paranormales siempre que me habla @wendy_neria se corta! &lt;Culpa a telcel
0,JAJAJA RT @amandaron14: Yo no vi la diferencia de hoy y todos los días con movistar yo siempre estoy pote ya saben que siento yo diariamente
1,"Saliendo de Mega, ahora al Arena Movistar! :D"
0,Que me aplican la Política de uso justo en @Telcel. Pues no que era plan ilimitado de datos? Esto es un robo!!!!!
0,Como slim puede ser el mas rico del mundo si su mas grande empresa TELMEX (que vende computadoras) sigue usando computadoras obsoletas
0,ÎèAlguien sabe cómo puedo conseguir el directorio de los inútiles de Telmex? Obvio en google no lo encontré.
0,Movistar vale Hongo arrghh!!!!!! Que rabiiiaaaaaaaaaaaa Mueranse :@
0,Insisto.. Sólo Llegan Mensajes a Mi Celular De Movistar Jajajaja Nononono!
1,Auchh... Es de los pocos dias que puedo decir que amo a #telcel y sus planes tarifarios &lt;3  jajaj
1,me voy al starbucks a trabajar
0,"El Starbucks de Colón es una mierda, incluido su cuidador"
1,"En el Starbucks probando el café de tanzania, un poco cargadon pero chido!"
0,"Ok insulte a movistar y de repente, estaba en EDGE."
1,noche de despedida :(!!!Gran cafe de starbucks y luz XD!! @miguelanxious
1,Mi mamá me trajo en pijama al trabajo demasiado chistoso y despues fue a Starbucks a comprar JAJAJA
0,Movistar se a dado la tarea de no servir hoy :@
0,"Por k no tengooo señal, pues no k todo mexico es territorio telcel ??? EEEE"
1,"y eso que falta todavia mostrar cuando llaman los peruanos, bolivianos, mexicanos y no se que mas por parte de movistar XD"
0,#telmex estas saliendo de mi corazon
1,parece que trabajar en #telmex es comer helado y jugar xbox... QUIERO TRABAJAR EN TELMEEEX AJAJAJAJ
0,haci o mas rateros los de @IUSACELL ....
1,Tu que sabes fe fuerza de voluntad si no tienes un #Starbucks de camino al trabajo!
0,Quien mas tiene atados con el internet de movistar? #movistar
0,"+1000RT@VillaPrietoo: Pensando en demandar a Movistar, maldita sea la señal ?"
1,Si @IUSACELL estuviera todos los dias tan rapido y sin fallas como ahorita... @kiesmeralda y yo seríamos las viejas mas felices del mundo!
1,"despues de tanto molestar, por fin ya tengo internet en casa gracias @telmex y @telmexsoluciona"
1,quiero trabajar en @Starbucks  hahaha ire a pedir informes
0,Que hijos de la gran puta los de movistar colega
0,A alguien mas le anda lento el internet #movistar ?
0,"Siempre darle RT a mis Tweets, una vez un hombre llamado Carlos Slim dio RT y poco después compro una empresa en quiebra llamada Telmex   ;)"
0,Afirmar que la ciudad no esta llena de huecos es como decir que la señal de movistar es buena...
0,Hasta cuando? El pesimo servicio d movistar si sus antenas no cubre la demanda inviertan mas
0,"Pi.... Servicio de telcel, me lleva la m.... Agggghhh donde esta su cobertura y su excelente servicio, apesta con todo su personal!!!"
0,Acabo de borrar a Movistar de mi vida y me siento Feliz! XD
0,Movistar juega con mis sentimientos :c
0,Dices eso hasta que conoces a la movilnet RT @Discoverywhat: Estas pasando mas arrechera que los usuarios de Movistar.
0,Que fatal el servicio de movistar......
0,Definitivamente Movistar me tiene arrechera.
0,"otra del pésimo servicio de @Megacable: fila de 25 para pagar, 2 cajeras, sólo 1 trabajando... CIS Plaza Dila #Hermosillo."
0,"han dado de baja a mi mvl en movistar, y aún no meha llegado la puta bb..... #yopaso"
0,Me choca no poder entrar al explorador osea wtf con telcel! &gt;.&lt;
0,PROFECO publica Instrucciones para poder hacer llamadas si no tienes señal con Telcel http://bit.ly/mX2BPj (mejor de la semana)
0,Î�A la mierda Starbucks! El mejor café es el de mi mamá.
0,"Ahora comprendo su odio hacia la red de Telcel, me ha dado mucha guerra."
0,"Y con todo el dolor de mi corazón estoy llegando a telcel a renovar mi contrato, que mierda q en iusacell solo me den 1gb"
0,"el día que todos tengan celular con skype! chau personal, chau movistar, chau claro"
0,Que diablos le pasa a movistar? Todo el dia sin internet :s ahorita conectada x wi-fi tamos mejorando @Presid_Movistar
0,"Rata inmunda, animal rastrero, te odio y te desprecio! Rata de caja digital! Te estoy hablando a ti @Megacable"
0,"Que mala red tiene @telcel, me molesta tener internet solo por momentos!! Harta de que siempre me pase esto ?"
0,Movistar es el mas caro y el mas chimbo!
0,"querido @carlosslim, nada mas para informarte que el servicio de @telcel es una porqueria! sinceramente no creo que uses tu propia compañia"
0,"Que México es territorio Telcel, Miiiissss Bolas que, no hay cobertura, ches llamadas se cortan, con un carajo"
0,Š—“@P3pe86: iPhone 5 en septiembre? Y yo enganchado con @Telcel  hasta q me muera. Malditos planes #pasuputamadrelocoŠ—�// no m digas eso ):
0,"Tiene razón @ladamadebath, la red de @Telcel sucks"
0,si odian a telcel pq jodidos tienen esa compañia?? jaja
0,Esta deeeeemasiado pote :s RT @kikeRodriguez25 Que pasa con la señal de Movistar hoy ??????
0,"@parhakata: Ya ni pq paso cerca de una antenotota de @telcel tengo buena recepción #faill//Jajaja! Es pésima y en los últimos días, mas!!!"
0,Desde que las drogas y Starbucks se crearon todos somos felices. Yo por Starbucks. O sea.
0,Cada que uso twitter me creo que #Iusacell de burla de nosostros los méxicanos diciendo que es el internet más rápido del país.
0,Estúpido Telmex me levando a las 10. #noesdedios
0,"Asimismo considero ofensivo el trato que recibo de Telmex y cuando acabe mis compromisos con ellos, cambiaré de compañía de internet."
1,Mis pins no llegan... De nuevo gracias telcel
0,solo voy a decir una cosa: PUTO IUSACELL!!!
0,"Ahí viene netflix a México... En EE.UU. Jala padrisimo... A ver si televisa, telmex y azteca los dejan, con eso que son los dueños de todo"
1,#movistarEsloMejor #FielAMovistar movistar pal mundoooo!
0,"No es posible la red #telcel, falla a morir! #qhorror"
1,"Antes de abordar, un cafésito y un postre de Starbucks (:"
0,Felicitaciones a Movistar por tener la red de datos mas inestable del mundo. @Presid_Movistar #sin3Gniedge
0,Maldito internet de telmex  #sosunamierda
0,Tengo plan control liverpool y me están cobrando de más! Están pendejos o que #movistar
1,Manda mensajes a cualquier operadora gratis escribiendo 8986+numero solo desde moviles movistar hasta las 10pm
0,MALDITO #MEGACABLE ya no se como DEMANDARTE!!!! #megacableapesta
0,Movistar y su cagada de numero 572 q me llama 4 veces al día y me despierta los sábados a las 8AM
0,Esto esta mas colapsado que movistar un 31 de diciembre.
0,Igual os digo que es pésimo el servicio que da la misma #MoviStar a través del 900.10.10.10. Una pared os hace más caso #noloentiendo
1,creo que prefiero el @Starbucks de Colima :/
0,Que culero no tener megacable y perderme del EDGE
1,Se me apetecería un Cafe del StarBucks con una ligera esencia de chocolate en grano y canela. Drogas saludables (Y)
1,Todos a rockear este 21 de Julio con Limp Bizkit en el Movistar Arena!!! #LimpBizkitenChile
0,"queeeee? #Telcel es muy malo, deberia hacer que mi saldo dure más. Que feo se siente que te digan que el saldo está agotado :("
0,"Esos de Telmex son muy lentos, tardaron mas de una semana en hacer que mi internet volviera... Maldiiitooos!!"
0,Es triste que en spot de movistar no puedan poner goles y solo mejores jugadas de Arg. El gol fue demasiado corto como jugada.
0,Si pensaban que el servicio tecnico de telcel es malo no han ido a @iusacell. #nomamar  cobran por no resolver nada!!!
1,"Para los que crean saber dominar un balon, hoy estaremos regalando boletos para #MessiandFriends en @CityFut junto a @Telcel"
0,tipico que se cae la llamada justo cuando le dijiste que la amas y oyes al otro lado una carcajada y no sabes que es... maldito movistar.
0,"Alguien me puede decir si Movistar tiene problemas con su plataforma a nivel nacional, en la zona centro sur de Anzoategui es un desastre"
0,Ahora sí deberían hacerle menchon al Presidente de Movistar. Forever en GSM.
0,"@NadieMeLee: ÎèEs una tortuga? No! Es Movistar 3G y la reputa madre que los parió// es un perezoso, no! Es personal 3G y la rep@*&amp;%&amp;*&amp;"
0,MegaCable sucks!! El pero servicio de todos. Pesima atencion al cliente.
0,"Bueno.. movistar me estas cayendo mal. No tengo internet hasta las 12, y lo peor es que me van llegando cosas de bbm.. me estoy muriendo"
0,Nunca vuelvo a pedir un té en Starbucks...
0,Alguien que juega cruelmente con tus emociones es movistar y sus tontos mensajes
0,Es pésima la red de @Iusacell. De que sirve tener un smartphone si sólo lo puedo usar para hacer y recibir llamadas y rara vez hay internet
0,"#SeBusca compañía que SI dé buen servicio y cobertura, no como @telcel !!"
1,"Siempre es bueno mantenerse comunicado, solo con @movistarve puedes lograrlo: http://ht.ly/5xZ1Q"
0,Que creen que telmex me tiene sin internet y que me cambio de compañia
1,noc qe sta mas loco si mi internet o movistar jajaja xd !
0,"La semana pasada fue movistar, hoy fue movilnet que esta que no sirve para nada.."
0,"linea muerta, internet super lento y se desconecta a cada rato @TELMEX soluciona no se a donde mandarte los datos, ya lo reporte y NADA!"
0,la pagina de starbucks mexico en fb esta llena se puros comentarios super teens
0,Que clase de estafa de Movistar es esta  http://t.co/4AAOFpZ
0,Pinche telcel!!!! Me acaban de chingar mas de $200! Cual es su problema no son suficientemente ricos!?!? :@
0,O es mi imaginacion o mi BlackBerry esta mal? (Cosa que dudo) o nuevamente #telcel esta fallando? (Esto ultimo si lo creo)
1,En Starbucks tomándome un cafecito para combatir el sueño y el frío q me aquejan...
0,No sé si es mi celular o la señal de Telcel anda muy pitera.
0,"Y movistar anda chantajista, queriendo hacer que se nos olvide la arrechera."
1,A ver... quién me extrañó??? gracias a Telcel ya tengo internet otra vez... :)
0,"Que te parece @Telcel si la prox. Factura no la pago y me reponen todos los dias en q su servicio ha estado pésimo? Digo, quedariamos a mano"
1,"Eso es lo chingón de que Telcel tenga twitter, que contesten 14 horas después. Muy chingón."
0,Dejar conectada la caja de @Megacable 12hrs antes de tener señal??? No mamen!!! Eso es tecnología eh!
0,"no mames goey, la tipa que me atendio en #telcel ... asi o mas pendeja??? #ptm como les encanta joderme el día !!! xD"
0,"ÎèNo hay manera q #Movistar mejore el seguimiento d sus casos?, por 4a vez desde el viernes tengo que explicar mi problema / @clubmovistarmx"
0,"#Heywire es una app q permite free texting, y @Telcel ha bloqueado su servicio, obvio p q nada te sea gratis."
1,Jajaja ya quería hacerlo Xd ok no más endejadas para mi ah que cosas hay gente que no conozco y me chingan con Telcel Xd
0,De verdad que me sorprende como #telcel con tantos clientes es tan malo. Como consumidores somos como borregos.
0,"Mi internet de movistar es una porqueria, TE ODIO :@"
0,La mala señal que ha tenido hoy Movistar son #vainasqueestresan
1,Me voy a comer y tomarme un rico mocca en starbucks.. porque la UPC es la unica U que tiene starbucks &lt;3
0,Sigo esperando que @Telcel expliqué por qué decidió bloquear #HeyWire en #Mexico..... #capitalismosalvaje
1,Previo al cine.. exquisito #tepassion tirada en 1 sillon del #starBucks del abasto! Q placer!
1,Hoy en vez de nuestro nombre nos preguntaron el nombre de nuestro actor/riz favorito/a #starbucks Cc @lucasbranas http://twitpic.com/5n07ax
0,y para variar no hay red de @telcel !!
0,bajando gratis toda la musica del mundo en internet yo desquito lo que el gobierno y telcel me chingan
0,ODIO A SLIM Y SU PINCHE SEVICIO DE #TELCEL! me cobra como si hablara a dubai y no sale ni un uto mensaje!! :@ #TeOdioTelcel&amp;Slim
0,"Si #ElRinconDeLaLibélula corta su transmisión inesperadamente, culpo a #Infiérnitum y #Telmex por ello #Júm #GRRRR"
0,Porqué la mayoría de las empresas de telecomunicaciones son malas? @IUSACELL se deja ir con la tc y @NextelMX no reconoce mi pago en Banamex
0,Ayer como siempre Movistar haciendo de las suyas. No pude terminar de escribir el juego!!
0,"ÎèPor qué insisten tanto en preguntar mi nombre cada que voy a Starbucks? No quiero hacer amigos, sólo quiero un pinche café."
0,#sebusca Tecnico de @Megacable que vino a instalarme los equipos y que dejo un cable fuera de la tierra! Puros #pretextos para verlo jajaja!
0,Apuesto a que insulto a movistar y entonces ahí si tengo edge de verdad... #AsiNoSePuede
0,Tengo que ir luego a MoviStar a quejarme #jeje #SinGanasPeroQueNoMeToquenLosHué
0,#terribleservicio @telcel Telmex...
0,#soytanforeverguevon que no tengo plan de datos y dependo de lo que se les dé la gana hacer a los de Telmex.
0,Que no llamo yo ahora a movistar pa preguntar una cosa sobre el pin de la bb que no se que es y se me pone gallito el tio
1,necesito Starbucks AHORA (L)
0,"#comoodio no tener suficiente señal en mi cuarto, maldito movistar"
0,"Culpa a Movistar :D RT @TheAugustBrave bien depinga, el día en que nadie me contesta el telefono! -.-"
0,Absurdamente burocrático Telcel! Que conste que no vengo por mi gusto sino por el cumple de mi esposa.
1,"Movistar está enamorado de mí, a diario me manda mensajes."
0,Pinche TELCEL  y su red toda JODIDA!. Me cambiare de compañia #Hedicho!
